datetime,open,high,low,close,volume
2026-01-05 12:45:00,26332.85,26349.35,26326.4,26343.0,6137692
2026-01-05 12:55:00,26342.9,26346.5,26328.65,26329.55,5012715
2026-01-05 13:05:00,26329.95,26330.25,26307.8,26308.75,5244399
2026-01-05 13:15:00,26308.15,26312.25,26293.7,26308.85,4960872
2026-01-05 13:25:00,26309.45,26312.9,26282.65,26288.3,5346214
2026-01-05 13:35:00,26287.15,26298.3,26279.85,26296.3,4956583
2026-01-05 13:45:00,26296.1,26296.1,26257.0,26261.5,6526081
2026-01-05 13:55:00,26262.15,26270.15,26221.95,26223.95,7496803
2026-01-05 14:05:00,26224.2,26231.1,26210.05,26226.75,7587937
2026-01-05 14:15:00,26226.8,26236.05,26210.8,26234.1,5337107
2026-01-05 14:25:00,26234.35,26248.6,26226.25,26246.5,6547833
2026-01-05 14:35:00,26246.8,26258.7,26233.8,26257.15,5860954
2026-01-05 14:45:00,26256.95,26282.85,26252.45,26273.5,7879309
2026-01-05 14:55:00,26273.25,26282.9,26263.0,26269.25,10940715
2026-01-05 15:05:00,26269.65,26269.65,26243.3,26249.25,15112684
2026-01-05 15:15:00,26249.85,26250.55,26236.05,26238.45,18144173
2026-01-05 15:25:00,26240.15,26247.95,26232.6,26244.65,8433281
2026-01-06 09:15:00,26189.7,26238.6,26144.7,26193.45,37164640
2026-01-06 09:25:00,26193.65,26224.65,26168.25,26215.05,16179428
2026-01-06 09:35:00,26217.35,26229.3,26190.65,26199.35,11739968
2026-01-06 09:45:00,26199.3,26235.05,26197.8,26228.5,8012109
2026-01-06 09:55:00,26227.65,26273.95,26227.65,26259.45,8344067
2026-01-06 10:05:00,26256.55,26258.65,26237.15,26243.25,6970692
2026-01-06 10:15:00,26242.2,26252.9,26218.1,26220.85,6935381
2026-01-06 10:25:00,26219.95,26238.5,26219.95,26231.3,6937648
2026-01-06 10:35:00,26230.9,26232.6,26201.35,26212.1,7206271
2026-01-06 10:45:00,26211.75,26220.2,26206.65,26216.6,6854885
2026-01-06 10:55:00,26216.55,26221.0,26198.1,26213.45,7205921
2026-01-06 11:05:00,26211.95,26222.15,26192.65,26194.45,5527640
2026-01-06 11:15:00,26194.8,26195.65,26141.05,26154.85,9528759
2026-01-06 11:25:00,26154.55,26176.6,26147.2,26170.75,7061924
2026-01-06 11:35:00,26170.1,26196.6,26166.1,26193.6,10341508
2026-01-06 11:45:00,26193.0,26200.2,26181.2,26192.3,6768828
2026-01-06 11:55:00,26192.5,26194.55,26162.3,26175.95,11204702
2026-01-06 12:05:00,26175.8,26176.85,26153.0,26167.65,7094646
2026-01-06 12:15:00,26167.5,26169.8,26150.7,26152.7,6361419
2026-01-06 12:25:00,26152.4,26166.6,26150.15,26163.0,5450977
2026-01-06 12:35:00,26163.0,26169.8,26159.65,26163.7,5253682
2026-01-06 12:45:00,26163.75,26170.95,26156.2,26168.75,5340205
2026-01-06 12:55:00,26169.3,26186.8,26169.05,26177.2,4993240
2026-01-06 13:05:00,26176.05,26195.0,26172.5,26174.7,5601971
2026-01-06 13:15:00,26173.95,26174.7,26160.3,26163.2,5374445
2026-01-06 13:25:00,26162.65,26165.5,26147.15,26156.25,6037519
2026-01-06 13:35:00,26156.35,26164.35,26152.2,26164.1,5315369
2026-01-06 13:45:00,26163.65,26179.7,26150.15,26154.55,24163323
2026-01-06 13:55:00,26153.65,26172.3,26149.75,26152.9,12300765
2026-01-06 14:05:00,26153.15,26162.65,26125.8,26133.15,10175741
2026-01-06 14:15:00,26133.25,26142.4,26125.3,26141.1,11712077
2026-01-06 14:25:00,26140.3,26150.95,26137.25,26144.5,8707281
2026-01-06 14:35:00,26144.6,26153.85,26124.75,26149.7,10356995
2026-01-06 14:45:00,26149.8,26169.8,26147.65,26156.75,10020974
2026-01-06 14:55:00,26157.15,26182.85,26155.15,26178.5,12556488
2026-01-06 15:05:00,26177.8,26187.7,26166.45,26175.95,16723003
2026-01-06 15:15:00,26175.0,26186.1,26172.1,26183.2,22980375
2026-01-06 15:25:00,26184.9,26186.5,26170.85,26174.65,9240218
2026-01-07 09:15:00,26143.1,26166.0,26104.3,26154.6,24617748
2026-01-07 09:25:00,26154.6,26155.65,26113.95,26133.3,10815044
2026-01-07 09:35:00,26134.0,26150.95,26106.15,26108.2,9802136
2026-01-07 09:45:00,26108.1,26125.55,26096.65,26108.05,8175520
2026-01-07 09:55:00,26108.65,26153.3,26107.1,26146.15,12152891
2026-01-07 10:05:00,26146.25,26168.2,26139.3,26167.25,9417093
2026-01-07 10:15:00,26167.75,26187.15,26150.15,26151.5,7854271
2026-01-07 10:25:00,26152.25,26155.45,26129.6,26131.45,7403582
2026-01-07 10:35:00,26131.5,26145.25,26125.2,26141.9,5310444
2026-01-07 10:45:00,26142.4,26167.95,26133.8,26165.85,6101425
2026-01-07 10:55:00,26166.35,26179.75,26155.6,26179.05,7393484
2026-01-07 11:05:00,26179.7,26184.75,26150.55,26151.6,9188144
2026-01-07 11:15:00,26151.7,26155.5,26131.8,26138.85,9458741
2026-01-07 11:25:00,26139.1,26162.15,26138.35,26158.15,18324499
2026-01-07 11:35:00,26159.55,26166.45,26140.8,26143.2,7122241
2026-01-07 11:45:00,26143.8,26144.35,26121.45,26121.45,6047137
2026-01-07 11:55:00,26122.55,26130.6,26112.15,26115.2,5678146
2026-01-07 12:05:00,26115.7,26118.15,26106.2,26112.1,5190367
2026-01-07 12:15:00,26112.55,26115.55,26099.3,26103.6,6281658
2026-01-07 12:25:00,26104.0,26112.1,26096.45,26106.25,8052057
2026-01-07 12:35:00,26106.55,26108.45,26078.55,26083.25,4933294
2026-01-07 12:45:00,26083.45,26089.8,26077.0,26086.4,5026440
2026-01-07 12:55:00,26087.55,26109.05,26086.85,26107.0,6172843
2026-01-07 13:05:00,26107.45,26114.0,26100.65,26102.9,5654685
2026-01-07 13:15:00,26103.25,26104.85,26089.8,26089.8,5843824
2026-01-07 13:25:00,26090.25,26091.65,26068.7,26071.1,8091403
2026-01-07 13:35:00,26071.75,26084.95,26067.9,26076.1,8878702
2026-01-07 13:45:00,26076.6,26086.2,26070.7,26081.2,6690116
2026-01-07 13:55:00,26081.8,26100.0,26078.05,26099.15,5464391
2026-01-07 14:05:00,26099.45,26106.15,26093.25,26098.85,5601219
2026-01-07 14:15:00,26099.25,26099.55,26084.0,26088.15,6319371
2026-01-07 14:25:00,26088.75,26099.85,26083.2,26087.2,5980980
2026-01-07 14:35:00,26089.6,26111.45,26086.75,26109.0,6462018
2026-01-07 14:45:00,26109.35,26121.3,26094.1,26119.25,9746935
2026-01-07 14:55:00,26119.2,26135.35,26111.65,26128.4,13807265
2026-01-07 15:05:00,26128.4,26152.95,26128.4,26151.8,17280823
2026-01-07 15:15:00,26153.4,26153.6,26133.75,26137.45,20801466
2026-01-07 15:25:00,26138.1,26149.15,26136.05,26142.9,9087622
2026-01-08 09:15:00,26106.5,26133.2,26074.85,26096.75,23219030
2026-01-08 09:25:00,26096.6,26097.0,26049.85,26060.7,10878157
2026-01-08 09:35:00,26060.8,26103.35,26053.25,26090.7,11290097
2026-01-08 09:45:00,26090.65,26099.1,26066.2,26096.75,9694542
2026-01-08 09:55:00,26096.65,26098.65,26064.75,26066.05,15840750
2026-01-08 10:05:00,26065.9,26072.05,26047.9,26061.15,9037589
2026-01-08 10:15:00,26061.8,26062.0,26026.15,26034.8,5763937
2026-01-08 10:25:00,26035.5,26041.85,26029.15,26037.8,8301079
2026-01-08 10:35:00,26038.5,26042.55,26025.0,26031.6,6719507
2026-01-08 10:45:00,26031.85,26035.75,26013.4,26021.55,7697965
2026-01-08 10:55:00,26021.75,26024.5,26006.4,26016.8,8610560
2026-01-08 11:05:00,26016.3,26016.65,26000.95,26003.8,8244007
2026-01-08 11:15:00,26001.65,26008.2,25967.8,25969.0,8283288
2026-01-08 11:25:00,25970.1,25976.15,25961.8,25968.45,6780774
2026-01-08 11:35:00,25968.15,25988.6,25968.15,25974.15,7059673
2026-01-08 11:45:00,25974.2,25978.5,25954.35,25960.35,7556347
2026-01-08 11:55:00,25960.6,25962.1,25916.45,25917.45,7065865
2026-01-08 12:05:00,25916.55,25935.75,25884.15,25933.75,7749464
2026-01-08 12:15:00,25934.0,25945.4,25919.9,25923.3,6348681
2026-01-08 12:25:00,25922.7,25941.5,25916.15,25917.9,6154671
2026-01-08 12:35:00,25917.9,25929.95,25912.25,25924.45,6332465
2026-01-08 12:45:00,25924.75,25926.0,25903.15,25914.75,6784760
2026-01-08 12:55:00,25915.25,25924.0,25900.75,25923.75,5133631
2026-01-08 13:05:00,25923.65,25928.5,25912.75,25926.1,4627562
2026-01-08 13:15:00,25925.25,25928.2,25906.65,25909.75,4785184
2026-01-08 13:25:00,25910.05,25913.15,25886.4,25902.25,5697506
2026-01-08 13:35:00,25902.5,25911.2,25898.2,25907.6,5684590
2026-01-08 13:45:00,25907.3,25928.6,25905.2,25921.0,6034617
2026-01-08 13:55:00,25921.4,25941.7,25920.3,25928.1,5914767
2026-01-08 14:05:00,25928.15,25942.2,25915.4,25926.95,7038613
2026-01-08 14:15:00,25926.3,25946.2,25925.4,25927.3,5674431
2026-01-08 14:25:00,25927.2,25936.85,25900.45,25932.5,8644539
2026-01-08 14:35:00,25932.95,25940.95,25919.9,25928.2,5903266
2026-01-08 14:45:00,25928.55,25940.2,25916.8,25920.5,7730588
2026-01-08 14:55:00,25919.95,25923.6,25868.15,25868.45,12548024
2026-01-08 15:05:00,25868.45,25884.35,25860.2,25878.05,16764930
2026-01-08 15:15:00,25878.05,25882.15,25863.6,25875.8,20192294
2026-01-08 15:25:00,25873.95,25877.55,25858.45,25868.9,9062125
2026-01-09 09:15:00,25840.4,25940.6,25840.2,25862.35,23921001
2026-01-09 09:25:00,25862.3,25873.1,25820.8,25837.15,16666481
2026-01-09 09:35:00,25836.05,25876.7,25818.35,25876.7,18794844
2026-01-09 09:45:00,25876.85,25897.65,25849.65,25877.3,10944189
2026-01-09 09:55:00,25877.8,25901.95,25861.55,25872.55,7796632
2026-01-09 10:05:00,25875.05,25886.05,25850.35,25856.6,21194596
2026-01-09 10:15:00,25858.0,25881.35,25854.1,25870.45,5608106
2026-01-09 10:25:00,25871.9,25896.85,25852.25,25853.1,6757008
2026-01-09 10:35:00,25853.15,25864.15,25838.55,25856.45,5006822
2026-01-09 10:45:00,25856.85,25868.4,25827.25,25831.65,6183827
2026-01-09 10:55:00,25831.2,25834.2,25806.0,25810.65,6430347
2026-01-09 11:05:00,25811.0,25824.3,25798.8,25799.0,6821716
2026-01-09 11:15:00,25800.15,25807.55,25790.95,25792.75,6245126
2026-01-09 11:25:00,25793.15,25821.65,25791.65,25791.75,5754823
2026-01-09 11:35:00,25791.55,25791.55,25753.7,25755.35,6982453
2026-01-09 11:45:00,25754.95,25761.7,25735.15,25741.75,6018123
2026-01-09 11:55:00,25742.6,25757.2,25737.3,25756.05,4762089
2026-01-09 12:05:00,25756.05,25761.75,25734.1,25739.35,5374861
2026-01-09 12:15:00,25740.45,25756.65,25730.45,25731.1,6746511
2026-01-09 12:25:00,25731.75,25738.55,25713.6,25718.65,6023398
2026-01-09 12:35:00,25718.0,25718.0,25674.5,25689.15,7829196
2026-01-09 12:45:00,25688.95,25698.8,25665.15,25692.9,9244486
2026-01-09 12:55:00,25691.9,25699.45,25680.65,25689.25,17666952
2026-01-09 13:05:00,25688.55,25698.3,25683.25,25691.05,5517429
2026-01-09 13:15:00,25690.85,25716.35,25685.25,25702.35,5111448
2026-01-09 13:25:00,25702.45,25710.8,25688.1,25694.7,6630581
2026-01-09 13:35:00,25695.85,25730.4,25681.3,25683.8,6195881
2026-01-09 13:45:00,25684.9,25691.95,25666.4,25671.65,7900874
2026-01-09 13:55:00,25671.7,25692.95,25664.85,25682.6,5720296
2026-01-09 14:05:00,25683.1,25689.25,25658.75,25660.15,6162357
2026-01-09 14:15:00,25662.85,25675.85,25654.6,25660.1,6877498
2026-01-09 14:25:00,25662.1,25673.75,25648.4,25661.25,7095486
2026-01-09 14:35:00,25662.15,25670.65,25623.0,25657.3,9335428
2026-01-09 14:45:00,25658.75,25673.15,25657.25,25669.75,9049362
2026-01-09 14:55:00,25672.05,25684.6,25661.05,25679.45,11987717
2026-01-09 15:05:00,25679.45,25703.0,25676.9,25695.05,13686361
2026-01-09 15:15:00,25694.15,25697.35,25677.05,25685.85,17779644
2026-01-09 15:25:00,25685.85,25703.7,25681.5,25703.7,9358222
2026-01-12 09:15:00,25669.05,25700.95,25554.9,25559.8,16597763
2026-01-12 09:25:00,25558.85,25579.15,25529.05,25568.75,11338486
2026-01-12 09:35:00,25569.1,25597.1,25543.65,25557.6,12455582
2026-01-12 09:45:00,25558.4,25608.55,25546.0,25589.9,7735082
2026-01-12 09:55:00,25590.1,25601.15,25557.45,25589.7,6466693
2026-01-12 10:05:00,25588.95,25596.25,25556.4,25556.9,5516838
2026-01-12 10:15:00,25557.35,25591.65,25545.95,25585.45,5899228
2026-01-12 10:25:00,25585.15,25598.2,25566.4,25570.95,5197016
2026-01-12 10:35:00,25570.9,25575.25,25558.25,25563.15,5532941
2026-01-12 10:45:00,25561.8,25582.65,25538.8,25556.7,5718995
2026-01-12 10:55:00,25556.35,25561.85,25541.25,25547.35,4801248
2026-01-12 11:05:00,25547.15,25549.45,25529.55,25532.85,5614242
2026-01-12 11:15:00,25531.9,25532.95,25503.05,25507.35,5872797
2026-01-12 11:25:00,25507.75,25517.05,25473.4,25475.0,6917822
2026-01-12 11:35:00,25475.65,25493.2,25473.4,25480.6,6178267
2026-01-12 11:45:00,25481.45,25499.95,25474.5,25492.15,5225144
2026-01-12 11:55:00,25491.3,25516.95,25491.25,25501.0,6099606
2026-01-12 12:05:00,25501.1,25578.9,25500.75,25578.3,6738585
2026-01-12 12:15:00,25577.5,25667.5,25566.25,25644.85,9570214
2026-01-12 12:25:00,25642.55,25702.8,25634.9,25697.5,8858214
2026-01-12 12:35:00,25696.95,25737.25,25676.1,25723.05,8575453
2026-01-12 12:45:00,25723.35,25738.4,25710.6,25726.5,7512463
2026-01-12 12:55:00,25725.95,25728.3,25673.1,25699.4,6315335
2026-01-12 13:05:00,25698.85,25726.55,25698.25,25722.3,6181235
2026-01-12 13:15:00,25721.8,25728.25,25694.6,25706.65,5550842
2026-01-12 13:25:00,25704.3,25746.5,25687.25,25745.25,5772566
2026-01-12 13:35:00,25745.4,25757.9,25727.6,25730.45,5337299
2026-01-12 13:45:00,25730.55,25746.6,25727.4,25746.35,5494672
2026-01-12 13:55:00,25745.7,25748.5,25715.1,25730.25,5468037
2026-01-12 14:05:00,25730.35,25743.65,25726.1,25728.45,5390490
2026-01-12 14:15:00,25727.95,25766.45,25727.0,25763.55,5391673
2026-01-12 14:25:00,25763.35,25770.9,25730.9,25733.0,5521199
2026-01-12 14:35:00,25732.95,25763.7,25704.65,25760.8,6598728
2026-01-12 14:45:00,25760.35,25795.0,25755.2,25787.85,6776034
2026-01-12 14:55:00,25787.2,25813.15,25778.05,25783.85,9140650
2026-01-12 15:05:00,25783.8,25791.15,25775.1,25778.5,10487990
2026-01-12 15:15:00,25778.3,25798.05,25778.3,25797.25,12815911
2026-01-12 15:25:00,25797.25,25807.95,25792.8,25806.1,7745711
2026-01-13 09:15:00,25897.35,25899.8,25813.75,25836.3,26455636
2026-01-13 09:25:00,25836.75,25836.75,25731.55,25745.35,14912047
2026-01-13 09:35:00,25744.7,25756.0,25709.85,25730.2,10502160
2026-01-13 09:45:00,25732.4,25789.75,25730.55,25743.4,11202211
2026-01-13 09:55:00,25744.0,25751.8,25700.85,25749.6,8065234
2026-01-13 10:05:00,25748.6,25771.0,25736.35,25738.1,5799377
2026-01-13 10:15:00,25738.9,25774.45,25726.1,25759.15,6953614
2026-01-13 10:25:00,25761.05,25827.05,25757.45,25806.2,8190425
2026-01-13 10:35:00,25805.45,25809.2,25750.2,25767.7,6165946
2026-01-13 10:45:00,25766.9,25799.6,25754.95,25772.15,9354642
2026-01-13 10:55:00,25771.85,25788.6,25759.65,25773.3,6776462
2026-01-13 11:05:00,25773.85,25799.55,25766.45,25788.6,6073356
2026-01-13 11:15:00,25788.0,25795.9,25775.7,25781.25,4734172
2026-01-13 11:25:00,25780.15,25813.5,25780.15,25808.45,5081973
2026-01-13 11:35:00,25808.45,25819.3,25786.75,25789.7,4836071
2026-01-13 11:45:00,25788.45,25790.4,25753.65,25763.1,6177369
2026-01-13 11:55:00,25762.15,25782.6,25739.05,25741.75,9304655
2026-01-13 12:05:00,25741.3,25745.95,25712.95,25713.7,10136612
2026-01-13 12:15:00,25712.8,25730.85,25703.85,25705.5,6998878
2026-01-13 12:25:00,25705.4,25734.4,25704.65,25708.0,5697742
2026-01-13 12:35:00,25708.8,25724.85,25687.95,25704.05,6161989
2026-01-13 12:45:00,25704.25,25707.6,25654.65,25665.45,5628135
2026-01-13 12:55:00,25665.15,25667.8,25627.4,25641.65,5214059
2026-01-13 13:05:00,25641.15,25670.3,25630.7,25658.45,4944263
2026-01-13 13:15:00,25658.2,25676.8,25639.6,25673.2,4655527
2026-01-13 13:25:00,25672.4,25675.3,25649.45,25671.35,5353209
2026-01-13 13:35:00,25670.6,25681.2,25647.65,25676.15,5335982
2026-01-13 13:45:00,25675.25,25686.65,25661.25,25671.45,5659305
2026-01-13 13:55:00,25671.55,25672.35,25644.8,25647.05,6210127
2026-01-13 14:05:00,25645.45,25651.55,25620.95,25636.55,6947180
2026-01-13 14:15:00,25636.25,25649.05,25614.6,25615.25,8410832
2026-01-13 14:25:00,25614.9,25662.9,25603.3,25640.25,10088471
2026-01-13 14:35:00,25639.6,25702.3,25634.8,25692.65,11243267
2026-01-13 14:45:00,25692.9,25722.75,25687.8,25713.9,11957825
2026-01-13 14:55:00,25715.05,25757.15,25690.8,25706.2,18043629
2026-01-13 15:05:00,25705.95,25751.95,25705.3,25737.4,19770457
2026-01-13 15:15:00,25738.85,25749.65,25719.6,25731.0,18441954
2026-01-13 15:25:00,25731.3,25736.8,25710.45,25714.2,8968369
2026-01-14 09:15:00,25648.55,25742.3,25638.35,25705.15,22505967
2026-01-14 09:25:00,25705.15,25750.45,25704.15,25734.2,13716430
2026-01-14 09:35:00,25733.95,25746.6,25703.15,25706.65,12756035
2026-01-14 09:45:00,25704.9,25743.6,25674.4,25742.45,11498827
